ts_hk,hk_close_hkd,usdhkd,hk_close_usdt,gate_close,spread_usdt_minus_hk_usdt,spread_pct_vs_hk_usdt,hk_volume,gate_volume_contracts,hk_ret_from_first_pct,gate_ret_from_first_pct,relative_return_gap_pct
2026-05-08 10:14,939.0,7.828199863433838,119.95094867035087,121.0,1.0490513296491315,0.8745669302975951,500.0,1,-2.187499999999998,-1.1114743380189585,1.0760256619810393
2026-05-08 10:15,936.0,7.828199863433838,119.56771880239448,120.22,0.6522811976055181,0.5455328613264933,2800.0,1,-2.500000000000002,-1.748937561294539,0.7510624387054632
2026-05-08 10:16,935.0,7.828199863433838,119.43997551307568,120.03,0.590024486924321,0.4939924714399561,8200.0,1,-2.604166666666663,-1.9042170644001266,0.6999496022665364
2026-05-08 10:17,934.0,7.828199863433838,119.31223222375688,120.03,0.7177677762431216,0.6015877524586312,500.0,1,-2.708333333333335,-1.9042170644001266,0.8041162689332082
2026-05-08 10:18,936.0,7.828199863433838,119.56771880239448,120.23,0.6622811976055232,0.553896322719055,7200.0,161,-2.500000000000002,-1.740764955867924,0.7592350441320783
2026-05-08 10:19,942.0,7.828199863433838,120.33417853830727,120.14,-0.19417853830726983,-0.16136607293617322,600.0,23,-1.8750000000000044,-1.8143184047074157,0.060681595292588764
2026-05-08 10:20,939.0,7.828199863433838,119.95094867035087,120.14,0.18905132964913207,0.15760719839630685,1700.0,1,-2.187499999999998,-1.8143184047074157,0.3731815952925821
2026-05-08 10:21,936.5,7.828199863433838,119.63159044705388,120.03,0.39840955294612,0.3330303905994184,1667.0,1,-2.447916666666672,-1.9042170644001266,0.5436996022665452
2026-05-08 10:22,936.5,7.828199863433838,119.63159044705388,120.03,0.39840955294612,0.3330303905994184,1200.0,8,-2.447916666666672,-1.9042170644001266,0.5436996022665452
2026-05-08 10:23,938.0,7.828199863433838,119.82320538103208,120.03,0.20679461896791906,0.17258311385538555,610.0,3,-2.2916666666666696,-1.9042170644001266,0.387449602266543
2026-05-08 10:24,937.0,7.828199863433838,119.69546209171328,120.03,0.3345379082867197,0.2794908866556607,1810.0,3,-2.3958333333333304,-1.9042170644001266,0.49161626893320376
2026-05-08 10:25,937.5,7.828199863433838,119.75933373637268,120.03,0.2706662636273194,0.22600849151610974,200.0,7,-2.34375,-1.9042170644001266,0.4395329355998734
2026-05-08 10:26,938.0,7.828199863433838,119.82320538103208,120.04,0.21679461896792418,0.1809287427076647,400.0,3,-2.2916666666666696,-1.8960444589735115,0.39562220769315815
2026-05-08 10:27,936.0,7.828199863433838,119.56771880239448,120.0,0.4322811976055192,0.3615367106902288,196537.0,1,-2.500000000000002,-1.928734880679961,0.5712651193200413
2026-05-08 10:28,935.0,7.828199863433838,119.43997551307568,119.78,0.34002448692432097,0.2846823146636503,600.0,6,-2.604166666666663,-2.1085322000653828,0.4956344666012802
2026-05-08 10:29,938.0,7.828199863433838,119.82320538103208,119.75,-0.07320538103208207,-0.06109449400831204,600.0,1,-2.2916666666666696,-2.133050016345206,0.15861665032146366
2026-05-08 10:30,935.0,7.828199863433838,119.43997551307568,119.4,-0.039975513075674485,-0.033469123636330755,3600.0,53,-2.604166666666663,-2.419091206276558,0.18507546039010503
2026-05-08 10:31,931.5,7.828199863433838,118.99287400045989,119.07,0.07712599954010102,0.06481564563253002,2700.0,46,-2.968749999999998,-2.6887871853546907,0.27996281464530703
2026-05-08 10:32,931.0,7.828199863433838,118.92900235580049,119.08,0.15099764419950645,0.1269645260688945,766.0,1,-3.020833333333328,-2.6806145799280867,0.34021875340524144
2026-05-08 10:33,932.0,7.828199863433838,119.05674564511929,119.23,0.1732543548807115,0.1455225018472643,2508.0,1,-2.9166666666666674,-2.5580254985289264,0.35864116813774105
2026-05-08 10:34,934.5,7.828199863433838,119.37610386841628,119.19,-0.18610386841628213,-0.1558970869257195,1000.0,1,-2.6562500000000044,-2.590715920235376,0.06553407976462866
2026-05-08 10:35,934.5,7.828199863433838,119.37610386841628,119.32,-0.05610386841628667,-0.04699757036645108,600.0,47,-2.6562500000000044,-2.4844720496894457,0.17177795031055876
2026-05-08 10:36,934.5,7.828199863433838,119.37610386841628,119.32,-0.05610386841628667,-0.04699757036645108,1100.0,39,-2.6562500000000044,-2.4844720496894457,0.17177795031055876
2026-05-08 10:39,934.5,7.828199863433838,119.37610386841628,119.31,-0.06610386841627758,-0.05537445625561825,200.0,1,-2.6562500000000044,-2.4926446551160497,0.16360534488395473
2026-05-08 10:41,934.5,7.828199863433838,119.37610386841628,119.37,-0.006103868416275304,-0.005113140920567625,100.0,1,-2.6562500000000044,-2.4436090225563922,0.2126409774436122
2026-05-08 10:42,934.5,7.828199863433838,119.37610386841628,119.31,-0.06610386841627758,-0.05537445625561825,100.0,2,-2.6562500000000044,-2.4926446551160497,0.16360534488395473
2026-05-08 10:43,933.5,7.828199863433838,119.24836057909748,119.31,0.06163942090252306,0.05168995246826694,400.0,1,-2.760416666666665,-2.4926446551160497,0.2677720115506155
2026-05-08 10:44,934.0,7.828199863433838,119.31223222375688,119.34,0.027767776243123876,0.023273201519730592,107.0,1,-2.708333333333335,-2.4681268388362154,0.2402064944971194
2026-05-08 10:45,935.0,7.828199863433838,119.43997551307568,119.35,-0.08997551307568585,-0.07533115499160144,300.0,1,-2.604166666666663,-2.4599542334096114,0.14421243325705158
2026-05-08 10:46,934.5,7.828199863433838,119.37610386841628,119.37,-0.006103868416275304,-0.005113140920567625,400.0,1,-2.6562500000000044,-2.4436090225563922,0.2126409774436122
2026-05-08 10:47,935.0,7.828199863433838,119.43997551307568,119.38,-0.05997551307568472,-0.05021393617844379,400.0,2,-2.604166666666663,-2.435436417129788,0.16873024953687477
2026-05-08 10:48,935.5,7.828199863433838,119.50384715773508,119.38,-0.12384715773508503,-0.1036344525139991,1400.0,1,-2.5520833333333326,-2.435436417129788,0.11664691620354439
2026-05-08 10:50,938.0,7.828199863433838,119.82320538103208,119.64,-0.1832053810320815,-0.15289641138333526,1000.0,7,-2.2916666666666696,-2.222948676037917,0.06871799062875272
2026-05-08 10:51,937.0,7.828199863433838,119.69546209171328,119.67,-0.025462091713279733,-0.021272395183845917,214818.0,1,-2.3958333333333304,-2.1984308597580937,0.19740247357523666
2026-05-08 10:52,936.5,7.828199863433838,119.63159044705388,119.7,0.06840955294612172,0.05718351874323545,300.0,1,-2.447916666666672,-2.1739130434782594,0.2740036231884124
2026-05-08 10:53,936.5,7.828199863433838,119.63159044705388,119.66,0.02840955294611547,0.023747534275813935,500.0,1,-2.447916666666672,-2.2066034651846977,0.2413132014819741
2026-05-08 10:54,935.0,7.828199863433838,119.43997551307568,119.6,0.16002448692431415,0.1339790017847044,1201.0,1,-2.604166666666663,-2.2556390977443663,0.34852756892229664
2026-05-08 10:55,934.5,7.828199863433838,119.37610386841628,119.44,0.06389613158371787,0.053525060303650174,216919.0,2,-2.6562500000000044,-2.3864007845701196,0.2698492154298848
2026-05-08 10:56,934.0,7.828199863433838,119.31223222375688,119.41,0.09776777624311705,0.08194279364396136,1100.0,1,-2.708333333333335,-2.410918600849954,0.2974147324833809
2026-05-08 10:57,934.0,7.828199863433838,119.31223222375688,119.41,0.09776777624311705,0.08194279364396136,800.0,1,-2.708333333333335,-2.410918600849954,0.2974147324833809
2026-05-08 10:58,935.0,7.828199863433838,119.43997551307568,119.39,-0.0499755130756796,-0.04184152990738728,813.0,1,-2.604166666666663,-2.427263811703173,0.1769028549634899
2026-05-08 10:59,938.5,7.828199863433838,119.88707702569147,119.64,-0.2470770256914676,-0.20609145858024353,100.0,1,-2.239583333333328,-2.222948676037917,0.016634657295411248
2026-05-08 11:01,936.5,7.828199863433838,119.63159044705388,119.83,0.19840955294611717,0.16585046826233457,400.0,1,-2.447916666666672,-2.0676691729323293,0.3802474937343425
2026-05-08 11:02,940.0,7.828199863433838,120.07869195966967,119.8,-0.278691959669672,-0.2320911021942803,200.0,1,-2.083333333333337,-2.0921869892121636,-0.008853655878826583
2026-05-08 11:03,940.0,7.828199863433838,120.07869195966967,119.81,-0.26869195966966686,-0.22376322999913367,400.0,1,-2.083333333333337,-2.0840143837855485,-0.0006810504522114513
2026-05-08 11:04,939.0,7.828199863433838,119.95094867035087,119.81,-0.14094867035086622,-0.11750525686813973,1205.0,1,-2.187499999999998,-2.0840143837855485,0.1034856162144493
2026-05-08 11:06,939.0,7.828199863433838,119.95094867035087,119.85,-0.10094867035087418,-0.08415829259366782,200.0,1,-2.187499999999998,-2.05132396207911,0.13617603792088762
2026-05-08 11:07,937.0,7.828199863433838,119.69546209171328,119.76,0.06453790828672368,0.0539184252760337,500.0,1,-2.3958333333333304,-2.124877410918591,0.27095592241473954
2026-05-08 11:08,937.5,7.828199863433838,119.75933373637268,119.76,0.0006662636273233602,0.0005563354492185238,100.0,1,-2.34375,-2.124877410918591,0.21887258908140916
2026-05-08 11:09,938.0,7.828199863433838,119.82320538103208,119.79,-0.03320538103207582,-0.0277119785992073,300.0,1,-2.2916666666666696,-2.1003595946387676,0.19130707202790198
2026-05-08 11:10,938.0,7.828199863433838,119.82320538103208,119.92,0.09679461896791963,0.08078119648036235,300.0,2,-2.2916666666666696,-1.9941157240928375,0.2975509425738321
2026-05-08 11:11,940.0,7.828199863433838,120.07869195966967,119.92,-0.15869195966966743,-0.13215663585256793,100.0,1,-2.083333333333337,-1.9941157240928375,0.08921760924049948
2026-05-08 11:12,940.0,7.828199863433838,120.07869195966967,119.93,-0.1486919596696623,-0.1238287636574213,300.0,1,-2.083333333333337,-1.9859431186662224,0.09739021466711462
2026-05-08 11:13,940.0,7.828199863433838,120.07869195966967,119.93,-0.1486919596696623,-0.1238287636574213,150.0,1,-2.083333333333337,-1.9859431186662224,0.09739021466711462
2026-05-08 11:15,939.0,7.828199863433838,119.95094867035087,120.12,0.16905132964913605,0.1409337162590709,100.0,2,-2.187499999999998,-1.8306636155606348,0.35683638443936294
2026-05-08 11:16,939.0,7.828199863433838,119.95094867035087,120.12,0.16905132964913605,0.1409337162590709,100.0,1,-2.187499999999998,-1.8306636155606348,0.35683638443936294
2026-05-08 11:17,942.0,7.828199863433838,120.33417853830727,120.12,-0.21417853830726585,-0.17798645481182565,500.0,1,-1.8750000000000044,-1.8306636155606348,0.0443363844393696
2026-05-08 11:18,942.0,7.828199863433838,120.33417853830727,120.15,-0.18417853830726472,-0.15305588199834114,300.0,1,-1.8750000000000044,-1.8061457992808005,0.0688542007192039
2026-05-08 11:19,940.5,7.828199863433838,120.14256360432907,120.15,0.0074363956709362355,0.0061896429107563015,200.0,1,-2.0312499999999956,-1.8061457992808005,0.225104200719195
2026-05-08 11:20,940.5,7.828199863433838,120.14256360432907,120.22,0.07743639567092941,0.06445375672684511,200.0,2,-2.0312499999999956,-1.748937561294539,0.2823124387054565
2026-05-08 11:21,941.0,7.828199863433838,120.20643524898847,120.22,0.013564751011529097,0.011284546441654207,400.0,1,-1.9791666666666652,-1.748937561294539,0.23022910537212615
2026-05-08 11:22,941.0,7.828199863433838,120.20643524898847,120.25,0.043564751011530234,0.036241612956322014,225787.0,1,-1.9791666666666652,-1.7244197450147047,0.25474692165196045
2026-05-08 11:23,938.5,7.828199863433838,119.88707702569147,119.94,0.05292297430852955,0.0441440192066642,2400.0,1,-2.239583333333328,-1.9777705132396184,0.26181282009370976
2026-05-08 11:24,938.0,7.828199863433838,119.82320538103208,119.94,0.11679461896791565,0.09747245418490878,940.0,1,-2.2916666666666696,-1.9777705132396184,0.31389615342705124
2026-05-08 11:25,937.0,7.828199863433838,119.69546209171328,119.81,0.11453790828672084,0.0956911033092962,200.0,2,-2.3958333333333304,-2.0840143837855485,0.3118189495477819
2026-05-08 11:26,937.0,7.828199863433838,119.69546209171328,119.74,0.044537908286713446,0.03720935406271921,229427.0,1,-2.3958333333333304,-2.141222621771821,0.2546107115615093
2026-05-08 11:27,937.0,7.828199863433838,119.69546209171328,119.75,0.05453790828671856,0.04556388966937645,375.0,1,-2.3958333333333304,-2.133050016345206,0.2627833169881244
2026-05-08 11:28,937.5,7.828199863433838,119.75933373637268,119.79,0.030666263627324497,0.025606575012207755,100.0,1,-2.34375,-2.1003595946387676,0.24339040536123235
2026-05-08 11:29,937.5,7.828199863433838,119.75933373637268,119.76,0.0006662636273233602,0.0005563354492185238,100.0,1,-2.34375,-2.124877410918591,0.21887258908140916
2026-05-08 11:30,938.0,7.828199863433838,119.82320538103208,119.78,-0.043205381032080936,-0.03605760745148645,100.0,2,-2.2916666666666696,-2.1085322000653828,0.18313446660128685
2026-05-08 11:31,937.5,7.828199863433838,119.75933373637268,119.79,0.030666263627324497,0.025606575012207755,100.0,1,-2.34375,-2.1003595946387676,0.24339040536123235
2026-05-08 11:32,937.5,7.828199863433838,119.75933373637268,119.8,0.0406662636273154,0.03395665486652959,100.0,1,-2.34375,-2.0921869892121636,0.2515630107878364
2026-05-08 11:33,937.5,7.828199863433838,119.75933373637268,119.79,0.030666263627324497,0.025606575012207755,420.0,1,-2.34375,-2.1003595946387676,0.24339040536123235
2026-05-08 11:35,937.5,7.828199863433838,119.75933373637268,119.8,0.0406662636273154,0.03395665486652959,100.0,2,-2.34375,-2.0921869892121636,0.2515630107878364
2026-05-08 11:36,938.0,7.828199863433838,119.82320538103208,119.81,-0.0132053810320798,-0.01102072089466086,200.0,1,-2.2916666666666696,-2.0840143837855485,0.20765228288112114
2026-05-08 11:37,937.5,7.828199863433838,119.75933373637268,119.8,0.0406662636273154,0.03395665486652959,200.0,1,-2.34375,-2.0921869892121636,0.2515630107878364
2026-05-08 11:38,937.5,7.828199863433838,119.75933373637268,119.8,0.0406662636273154,0.03395665486652959,300.0,1,-2.34375,-2.0921869892121636,0.2515630107878364
2026-05-08 11:39,936.5,7.828199863433838,119.63159044705388,119.72,0.08840955294611774,0.07390151097694027,400.0,1,-2.447916666666672,-2.1575678326250403,0.2903488340416316
2026-05-08 11:40,937.5,7.828199863433838,119.75933373637268,119.71,-0.04933373637268801,-0.0411940638224381,300.0,2,-2.34375,-2.1657404380516554,0.1780095619483446
2026-05-08 11:41,937.5,7.828199863433838,119.75933373637268,119.71,-0.04933373637268801,-0.0411940638224381,300.0,1,-2.34375,-2.1657404380516554,0.1780095619483446
2026-05-08 11:42,935.5,7.828199863433838,119.50384715773508,119.71,0.20615284226491326,0.17250728505234544,2400.0,1,-2.5520833333333326,-2.1657404380516554,0.3863428952816772
2026-05-08 11:45,936.5,7.828199863433838,119.63159044705388,119.64,0.008409552946119447,0.007029542042109117,1700.0,2,-2.447916666666672,-2.222948676037917,0.22496799062875494
2026-05-08 11:46,936.5,7.828199863433838,119.63159044705388,119.68,0.0484095529461257,0.04046552650953063,237022.0,1,-2.447916666666672,-2.1902582543314786,0.25765841233519327
2026-05-08 11:47,936.5,7.828199863433838,119.63159044705388,119.68,0.0484095529461257,0.04046552650953063,237322.0,1,-2.447916666666672,-2.1902582543314786,0.25765841233519327
2026-05-08 11:48,937.5,7.828199863433838,119.75933373637268,119.68,-0.07933373637267493,-0.06624430338541547,100.0,1,-2.34375,-2.1902582543314786,0.15349174566852142
2026-05-08 11:49,937.0,7.828199863433838,119.69546209171328,119.68,-0.015462091713274617,-0.012917859577188669,300.0,1,-2.3958333333333304,-2.1902582543314786,0.2055750790018518
2026-05-08 11:52,937.0,7.828199863433838,119.69546209171328,119.67,-0.025462091713279733,-0.021272395183845917,300.0,1,-2.3958333333333304,-2.1984308597580937,0.19740247357523666
2026-05-08 11:54,936.5,7.828199863433838,119.63159044705388,119.67,0.038409552946120584,0.03210653039267228,800.0,1,-2.447916666666672,-2.1984308597580937,0.24948580690857813
2026-05-08 11:56,936.5,7.828199863433838,119.63159044705388,119.67,0.038409552946120584,0.03210653039267228,700.0,1,-2.447916666666672,-2.1984308597580937,0.24948580690857813
2026-05-08 11:57,937.0,7.828199863433838,119.69546209171328,119.73,0.03453790828672254,0.02885481845607383,900.0,1,-2.3958333333333304,-2.149395227198425,0.24643810613490524
2026-05-08 11:58,937.0,7.828199863433838,119.69546209171328,119.67,-0.025462091713279733,-0.021272395183845917,310.0,1,-2.3958333333333304,-2.1984308597580937,0.19740247357523666
2026-05-08 11:59,937.0,7.828199863433838,119.69546209171328,119.77,0.07453790828671458,0.062272960882679085,100.0,1,-2.3958333333333304,-2.116704805491998,0.27912852784133246
2026-05-08 13:00,937.0,7.828199863433838,119.69546209171328,119.7,0.004537908286721404,0.0037912116361139567,200.0,2,-2.3958333333333304,-2.1739130434782594,0.22192028985507095
2026-05-08 13:01,936.0,7.828199863433838,119.56771880239448,119.6,0.03228119760551351,0.026998254987923246,300.0,1,-2.500000000000002,-2.2556390977443663,0.2443609022556359
2026-05-08 13:02,934.0,7.828199863433838,119.31223222375688,119.46,0.1477677762431142,0.12384964516127073,1500.0,1,-2.708333333333335,-2.3700555737169005,0.33827775961643436
2026-05-08 13:03,931.5,7.828199863433838,118.99287400045989,118.66,-0.33287400045989557,-0.27974280246278366,1401.0,87,-2.968749999999998,-3.0238640078457,-0.05511400784570242
2026-05-08 13:04,930.0,7.828199863433838,118.80125906648169,118.89,0.08874093351830936,0.07469696383322802,500.0,1,-3.125,-2.8358940830336743,0.2891059169663257
2026-05-08 13:05,931.5,7.828199863433838,118.99287400045989,119.05,0.057125999540105,0.04800791645715206,1300.0,2,-2.968749999999998,-2.70513239620791,0.2636176037920879
2026-05-08 13:06,925.0,7.828199863433838,118.1625426198877,119.05,0.8874573801122949,0.7510479720863156,261233.0,1,-3.645833333333337,-2.70513239620791,0.9407009371254271
2026-05-08 13:07,917.0,7.828199863433838,117.14059630533733,118.0,0.8594036946626744,0.7336514596720702,23900.0,1,-4.479166666666668,-3.563255966001966,0.915910700664702
2026-05-08 13:08,921.0,7.828199863433838,117.65156946261251,117.71,0.05843053738747983,0.049664052638114596,1900.0,2,-4.062500000000002,-3.8002615233736603,0.2622384766263415
2026-05-08 13:09,921.5,7.828199863433838,117.71544110727191,117.66,-0.055441107271917645,-0.0470975657487408,2600.0,1,-4.010416666666671,-3.8411245505067027,0.16929211615996875
2026-05-08 13:10,922.0,7.828199863433838,117.77931275193131,117.81,0.030687248068687722,0.02605487105644919,100.0,1,-3.9583333333333304,-3.7185354691075534,0.23979786422577698
2026-05-08 13:11,920.5,7.828199863433838,117.58769781795311,118.03,0.44230218204688754,0.3761466465068912,5100.0,1,-4.114583333333332,-3.5387381497221315,0.5758451836112006
2026-05-08 13:12,921.5,7.828199863433838,117.71544110727191,117.72,0.004558892728084629,0.003872807751644233,4600.0,1,-4.010416666666671,-3.792088917947045,0.21832774871962624
2026-05-08 13:13,920.0,7.828199863433838,117.52382617329371,117.55,0.026173826706283876,0.022271081157355693,2100.0,2,-4.1666666666666625,-3.9310232101994136,0.23564345646724894
2026-05-08 13:14,918.5,7.828199863433838,117.33221123931553,117.55,0.21778876068447062,0.18561719615107214,300.0,1,-4.322916666666665,-3.9310232101994136,0.3918934564672516
2026-05-08 13:15,918.5,7.828199863433838,117.33221123931553,117.53,0.1977887606844746,0.16857157859324465,1400.0,1,-4.322916666666665,-3.9473684210526327,0.37554824561403244
2026-05-08 13:16,924.0,7.828199863433838,118.03479933056892,117.53,-0.5047993305689147,-0.42766991889838424,1500.0,1,-3.749999999999998,-3.9473684210526327,-0.19736842105263497
2026-05-08 13:17,922.0,7.828199863433838,117.77931275193131,117.81,0.030687248068687722,0.02605487105644919,2201.0,1,-3.9583333333333304,-3.7185354691075534,0.23979786422577698
2026-05-08 13:18,921.5,7.828199863433838,117.71544110727191,117.58,-0.13544110727191594,-0.11505806374925015,36700.0,54,-4.010416666666671,-3.9065053939195793,0.10391127274709211
2026-05-08 13:19,918.0,7.828199863433838,117.26833959465613,117.62,0.3516604053438783,0.29987668160000397,3700.0,1,-4.374999999999996,-3.873814972213141,0.5011850277868546
2026-05-08 13:20,918.0,7.828199863433838,117.26833959465613,117.62,0.3516604053438783,0.29987668160000397,600.0,1,-4.374999999999996,-3.873814972213141,0.5011850277868546
2026-05-08 13:21,920.0,7.828199863433838,117.52382617329371,117.61,0.08617382670628615,0.07332455852757831,1200.0,1,-4.1666666666666625,-3.881987577639756,0.2846790890269064
2026-05-08 13:22,920.0,7.828199863433838,117.52382617329371,117.56,0.03617382670628899,0.030779994052396828,200.0,1,-4.1666666666666625,-3.9228506047727985,0.24381606189386407
2026-05-08 13:23,921.0,7.828199863433838,117.65156946261251,117.59,-0.061569462612510506,-0.05233203678772525,1500.0,2,-4.062500000000002,-3.898332788492964,0.1641672115070376
2026-05-08 13:24,923.0,7.828199863433838,117.90705604125012,117.84,-0.06705604125011178,-0.056871949399408324,900.0,1,-3.8541666666666696,-3.694017652827719,0.16014901383895053
2026-05-08 13:25,923.0,7.828199863433838,117.90705604125012,118.0,0.09294395874988481,0.07882815657560656,200.0,20,-3.8541666666666696,-3.563255966001966,0.2909107006647038
2026-05-08 13:26,924.5,7.828199863433838,118.0986709752283,117.77,-0.3286709752283059,-0.2783020101024219,2200.0,240,-3.6979166666666674,-3.7512258908139917,-0.05330922414732431
2026-05-08 13:27,924.5,7.828199863433838,118.0986709752283,118.2,0.10132902477170092,0.0858003091270647,1100.0,1,-3.6979166666666674,-3.399803857469763,0.2981128091969043
2026-05-08 13:28,925.0,7.828199863433838,118.1625426198877,118.12,-0.0425426198876977,-0.03600347364270193,800.0,2,-3.645833333333337,-3.4651847008826397,0.1806486324506973
2026-05-08 13:29,920.5,7.828199863433838,117.58769781795311,118.03,0.44230218204688754,0.3761466465068912,361834.0,1,-4.114583333333332,-3.5387381497221315,0.5758451836112006
2026-05-08 13:31,922.5,7.828199863433838,117.84318439659071,117.78,-0.06318439659071373,-0.05361735336179671,200.0,1,-3.90625,-3.7430532853873766,0.16319671461262342
2026-05-08 13:32,925.0,7.828199863433838,118.1625426198877,118.0,-0.16254261988770224,-0.13755849889806368,700.0,1,-3.645833333333337,-3.563255966001966,0.08257736733137122
2026-05-08 13:33,925.0,7.828199863433838,118.1625426198877,118.0,-0.16254261988770224,-0.13755849889806368,900.0,2,-3.645833333333337,-3.563255966001966,0.08257736733137122
2026-05-08 13:34,919.0,7.828199863433838,117.39608288397493,117.52,0.12391711602506916,0.1055547280461982,4302.0,1,-4.270833333333335,-3.955541026479248,0.31529230685408693
2026-05-08 13:35,919.0,7.828199863433838,117.39608288397493,117.52,0.12391711602506916,0.1055547280461982,400.0,1,-4.270833333333335,-3.955541026479248,0.31529230685408693
2026-05-08 13:36,919.5,7.828199863433838,117.45995452863433,117.53,0.07004547136567396,0.0596334909601879,800.0,1,-4.218750000000004,-3.9473684210526327,0.2713815789473717
2026-05-08 13:37,919.0,7.828199863433838,117.39608288397493,117.52,0.12391711602506916,0.1055547280461982,101.0,1,-4.270833333333335,-3.955541026479248,0.31529230685408693
2026-05-08 13:38,919.5,7.828199863433838,117.45995452863433,117.52,0.060045471365668845,0.051119951141332165,1500.0,2,-4.218750000000004,-3.955541026479248,0.26320897352075656
2026-05-08 13:40,921.5,7.828199863433838,117.71544110727191,117.64,-0.07544110727191367,-0.06408769024886511,700.0,1,-4.010416666666671,-3.857469761359922,0.1529469053067496
2026-05-08 13:41,922.0,7.828199863433838,117.77931275193131,117.78,0.0006872480686865856,0.0005835049064465834,500.0,1,-3.9583333333333304,-3.7430532853873766,0.2152800479459538
2026-05-08 13:42,922.0,7.828199863433838,117.77931275193131,117.78,0.0006872480686865856,0.0005835049064465834,500.0,1,-3.9583333333333304,-3.7430532853873766,0.2152800479459538
2026-05-08 13:43,921.5,7.828199863433838,117.71544110727191,117.78,0.0645588927280869,0.05484318125202926,500.0,2,-4.010416666666671,-3.7430532853873766,0.2673633812792948
2026-05-08 13:44,922.0,7.828199863433838,117.77931275193131,117.71,-0.0693127519313208,-0.05884968277689686,500.0,1,-3.9583333333333304,-3.8002615233736603,0.15807180995967007
2026-05-08 13:45,921.5,7.828199863433838,117.71544110727191,117.71,-0.005441107271920487,-0.004622254498423963,1100.0,1,-4.010416666666671,-3.8002615233736603,0.2101551432930111
2026-05-08 13:47,922.0,7.828199863433838,117.77931275193131,117.75,-0.02931275193131455,-0.024887861243556023,300.0,1,-3.9583333333333304,-3.767571101667211,0.1907622316661195
2026-05-08 13:48,923.5,7.828199863433838,117.97092768590952,117.9,-0.07092768590950982,-0.06012302123990286,600.0,2,-3.802083333333328,-3.6449820202680616,0.15710131306526653
